Aerial & pole studios - edit
Aerial & pole studios,,,,,
Longitude,Latitude,Z,Name,Note,URL
76.8602978,43.2324019,0,Tiny Birdy Pole Dance Studio,,
5.4782939,43.5895272,0,Tonic & Aerial Center Pole Dance Aix En Provence,,
10.4271795,59.2730826,0,"Tønsberg Pole & Aerial / Pole Dance, Aerial Fitness, Fitness Classes",,
-99.1777531,19.4667993,0,TOTAL BODY Pole & Barre Studio,,
-100.4463763,20.7082193,0,Total Pro aerial fitness and dance,,
139.6936593,35.6591846,0,TRANSFORM,,
-74.1306483,40.8659351,0,Transformation Body Boot Camp,,
-122.4479958,37.6675513,0,Trapeze Arts Inc,,
-46.7072627,-23.5791509,0,Trapézio Voador Escola de Artes Circenses,,
0,0,0,Treehome by Imogen Gunter - Wyld's Lane,,
-123.0341695,50.0900754,0,Treeline Aerial,,
14.4428921,50.0634997,0,"Trendigo Studio - Pole Dance, Aerial Hoop Fitness",,
-79.8647534,36.0659751,0,Triad Aerial Arts,,
-6.2288565,53.3536286,0,TRIBE Fitness and Dance Studio,,
-117.2737287,32.8429859,0,Trilogy Sanctuary,,
-58.3864705,-34.6333824,0,Trivenchi,,
55.1447508,25.0675664,0,TRIX,,
106.8002548,-6.5762418,0,Trixie Pole Studio,,
-70.7108467,-32.6213454,0,Tuercaraña Central Creativa,,
7.6750557,45.0490845,0,Turin Pole Dance Studio,,
-66.1425374,-17.375564,0,Turmalina Pole Sport,,
-93.0721161,44.9646175,0,Twin Cities Trapeze Center,,
-5.6685175,54.644931,0,Twirl Fit,,
-84.1137843,33.9124907,0,Twirl n Shape Pole Fitness,,
-121.8743922,37.6625103,0,Twirly Studios,,
-97.133241,33.2290088,0,Twisted Bodies Pilates and Yoga,,
28.286296,-25.7897399,0,Twisted Cirque Aerial Academy,,
28.29769,-26.11834,0,Twisted Cirque Benoni,,
-95.4376447,30.0728398,0,Twisted Fit,,
-94.1608788,36.176665,0,Twisted Flight Fitness-Pole & Aerial,,
-77.5013625,38.257145,0,Two Sparrows Aerial Dance Co.,,
-43.9813879,-19.9301259,0,Uai Circo,,
-79.4502211,43.6653769,0,Ultra Violet Pole and Cirque,,
18.2313077,49.8113313,0,UmCirkum,,
-122.4650668,47.4340027,0,UMO Ensemble,,
11.0119979,59.9498381,0,Unicorn Pole & Aerial Fitness,,
76.8923199,43.2282173,0,UNICORN Pole Studio,,
98.9367191,18.6981076,0,Unifly Healthstyle Studio,,
8.0291971,50.8812921,0,"Unique Vertical Arts - Pole Dance, Aerial Hoop, Aerial Silks",,
15.0420206,37.5237183,0,Universe Dance. Centro formazione accademica Danza,,
-118.4514125,34.1371861,0,Up Flying Yoga,,
17.6404974,59.8597803,0,Uppsala Dance Center,,
17.6532044,59.8602169,0,Uppsala Pole & Aerials,,
-79.4373833,36.0632685,0,Upside Aerial Arts & Fitness,,
174.0541576,-39.0764015,0,UpsideOver Acrobatics,,
-117.9751755,33.715136,0,Urban Aerial Fitness,,
-1.4176688,50.9077965,0,Urban Aerial Southampton,,
-104.7309051,38.8463964,0,Urban Cirque,,
-77.1666253,38.8043677,0,Urban Evolution Alexandria,,
-7.6366107,33.5796826,0,Urban Shape Casablanca,,
6.1376919,46.2124467,0,Urban Shape Geneva Pole Dance Studio Sàrl,,
-106.8432513,28.4143722,0,VA Cirque and gymnastics Studio,,
-0.3654895,39.5154835,0,Vaivé Circ,,
11.0074996,45.5296058,0,ValART - Valpantena arts centre,,
-2.2052435,52.1848793,0,Valhalla Boxing & Fitness,,
-122.9117314,49.2000155,0,Vancouver Circus School,,
13.4722137,52.5600561,0,Vanilla Sky - Pole Atelier,,
-3.8721743,40.3519683,0,VAYA TELA - Deportes aéreos,,
-76.0226499,36.8438297,0,VB Aerial Arts Collective,,
-100.966463,22.1308478,0,Ventti Pole & Art,,
-46.331587,-23.955215,0,Venus Pole Dance Studio,,
10.0427365,47.6966041,0,Versatile Arts,,
-98.6769778,29.5588203,0,Vertica Fitness San Antonio,,
9.928215,49.797594,0,Vertical - Pole Aerial Dance,,
23.3894106,42.6564155,0,Vertical Art,,
-46.6373003,-23.606672,0,Vertical Fit Pole Dance SP,,
-0.7760111,53.3929214,0,Vertical Joy,,
13.0190899,47.8019324,0,Vertical Kay PoleDance & AerialArts Studio,,
9.7803094,52.3285891,0,Vertical Souls e.V.,,
0,0,0,Vertical Telas - 25 Avenida 12,,
2.2493855,41.9381268,0,"Vertical Vic - Escola de Circ, Poledance i Arts aèries.",,
9.1845054,48.7736886,0,VerticalArts,,
-16.2900497,28.475785,0,Vértice Acrobacia Y Danza Aérea,,
2.6648367,39.599868,0,Vértigo centro de entrenamiento,,
-121.3213729,38.6374244,0,Vibe Aerial Arts & Dance,,
-5.6594139,40.9733914,0,Victoria Pole Dance - Estudio de pole dance en Salamanca,,
-46.9976942,-21.4697637,0,Vida de Circo Produções Artísticas,,
18.0261881,59.3364233,0,Vida Pole,,
17.6494061,59.86165,0,Vida Pole Uppsala,,
-75.9088225,43.9748201,0,Vigilante Yoga,,
23.7739579,37.9941357,0,Villa Incognito Aerials,,
23.7636686,37.9390527,0,ViPole Oasis - Pole Dance & Aerial Acrobatics Studio,,
-79.4456841,43.6599165,0,Vitality Pole Dance And Fitness,,
101.7001367,3.1578746,0,Viva Vertical (Asian Heritage Row),,
101.6497135,3.161083,0,Viva Vertical (Desa Sri Hartamas),,
101.640209,3.1140241,0,Viva Vertical (PJ Midtown),,
2.0302469,41.4896155,0,VIVE POLE,,
-97.1488189,49.8653144,0,VogueFit,,
-82.7546665,9.6574588,0,VolAir Dance Studio,,
-3.7071764,40.449792,0,VOLANDO VOY DANZANDO VENGO,,
0,0,0,Voltage Fit - 940 Monroe Ave NW #153g,Voltage Fit,https://www.google.com/maps/place/940+Monroe+Ave+NW+%23153g/data=!4m2!3m1!1s0x8819ac32548b3667:0x6768406ffeb91b
24.1588324,56.9700076,0,VOZDUH Pole and Dance Studio,,
-122.4309308,37.7721759,0,VRV3 Studios - Pole Dance & Fitness,,
13.4537522,52.5077984,0,Vuesch gGmbH,,
153.0815364,-27.4523958,0,Vulcana Circus,,
17.1435135,48.1461914,0,Vzdušná Akrobacia,,
18.63586,54.3641911,0,W Powietrzu Pole&Aerial Studio Gdańsk,,
150.9194795,-33.9263882,0,Wanderlust Pole Studio,,
149.0787468,-35.3529842,0,Warehouse Circus Inc.,,
-79.8691926,-2.0564787,0,Warehouse training center,,
-0.5870714,39.5944119,0,Warmi Pole Dance,,
-87.7222621,43.7545037,0,Warped Studios,,
0,0,0,Warped Studios - 504 W National Ave,,
20.9921895,52.2311129,0,Warsaw Pole Dance Center-CENTRUM,,
21.614349,63.0943065,0,Wasa Vertical,,
-74.6077801,40.8549647,0,Wellness On The Green,,
24.736753,59.4108032,0,WePoleDance studio,,
-122.6945979,49.2085712,0,West Coast Circus,,
11.94635,57.7247388,0,West Coast Poledance Studio,,
-1.9159356,52.4694796,0,West Midlands Circus Centre & RoguePlay Theatre,,
-5.92024,37.27601,0,White Pole Studio,,
2.355013,48.868816,0,Wild Pole Studio,,
2.357818,48.8688457,0,Wild pole Studio,,
2.3616562,48.8697173,0,Wild Pole Studio,,
115.7629797,-31.7496853,0,Wild Spirit Aerial Arts,,
5.6998782,50.8509003,0,Wild Wavy Studio,,
-5.977469,54.5754313,0,Wings Pole Studio,,
98.3406513,7.8248403,0,WINGS stretching & pole dance,,
-105.9959044,35.6622179,0,Wise Fool New Mexico,,
-118.297852,34.167149,0,Womack and Bowman - The Loft,,
24.9780201,60.1876202,0,WONDER club,,
103.8478641,1.2870281,0,Wonderwall Studios Singapore SBR,,
29.0327806,41.0330842,0,Wow Classes,,
-122.2105043,47.9803389,0,Writhe Pole Dance,,
-0.2013751,51.7048321,0,X-POLE Academy,,
15.1016396,37.5377408,0,Xdancers,,
-93.2488854,44.9990218,0,Xelias Aerial Art School,,
114.1522234,22.3387775,0,XO Pole,,
-76.5628144,39.3931153,0,Xpose Fitness,,
12.8571461,42.393891,0,XtremeGym,,
16.3505886,48.2213051,0,YogaFusion,,
2.1846213,41.4151599,0,You Pole Barcelona,,
-79.6966667,43.2222222,0,Zacada Circus School,,
6.1228,49.6189669,0,Zal­tim­banq' Zirkus - École de cirque de Luxembourg asbl.,,
0,0,0,"Zamora Pole Dance - The Penthouse Nu Grotto, Lagos, Nigeria",,https://www.google.com/maps/place/Zamora+Pole+Dance+%2FWorkout+Studio/data=!4m2!3m1!1s0x103bf5a797dd94bd:0xb794f656f527cd00
-85.6649735,42.9888699,0,Zeal Aerial Fitness,,
-96.8268536,32.9413709,0,Zensual Dance Fitness - Dallas Pole Studio & Event Center,,
-96.8356172,46.8257827,0,Zero Gravity Alternative Fitness,,
23.7475957,37.9901003,0,Zero Gravity Pole and Aerial Arts,,
120.9646261,24.807346,0,ZH Dance Studio 之舞蹈工作室,,
126.9337172,37.5543428,0,ZION CIRCUS SCHOOL 시온 서커스 학교,,
-2.9616423,43.2695385,0,Zirkozaurre,,
8.7785192,50.0197421,0,Zirkus Chicana,,
30.2111935,59.9807975,0,Студия воздушной гимнастики Airdance на Беговой,,
30.2934533,59.9679005,0,Студия воздушной гимнастики Airdance на Петроградской,,
30.3109506,59.84549,0,Студия циркового искусства Airdance,,
27.5368532,53.8901394,0,Школа танцев BAD MOON,,
127.0476385,37.7437836,0,동아그림,,
135.7483841,34.9844414,0,スピニングジャパン,,
121.2143716,25.0037025,0,仨- Fly yoga 青埔店,,
121.549869,25.0241283,0,漾空中舞蹈鋼管舞蹈教室（台灣空中舞蹈技藝發展協會）,,
121.5277327,25.021428,0,諾瑪瑜珈本館 NoMad Om Factory TPE,,
121.3772201,25.0828399,0,諾瑪瑜珈林口富貴館 NoMad Om Factory Lin Kou Fugui (school of YOGA),,
135.6653019,34.9757865,0,関西エアリアル 沓掛スタジオ,,
